POSSESSED,1,0,COMINGOUT	4971
POSSESSED,1,0,VOTE	20
POSSESSED,1,1,COMINGOUT	6
POSSESSED,1,1,DIVINED	4964
POSSESSED,1,1,VOTE	21
POSSESSED,1,2,DIVINED	251
POSSESSED,1,2,ESTIMATE	3
POSSESSED,1,2,OPERATOR	745
POSSESSED,1,2,OVER	226
POSSESSED,1,2,SKIP	161
POSSESSED,1,2,VOTE	3605
POSSESSED,1,3,DIVINED	235
POSSESSED,1,3,ESTIMATE	438
POSSESSED,1,3,OPERATOR	948
POSSESSED,1,3,OVER	214
POSSESSED,1,3,SKIP	1966
POSSESSED,1,3,VOTE	1190
POSSESSED,1,4,DIVINED	224
POSSESSED,1,4,ESTIMATE	265
POSSESSED,1,4,OPERATOR	875
POSSESSED,1,4,OVER	314
POSSESSED,1,4,SKIP	2897
POSSESSED,1,4,VOTE	416
POSSESSED,1,5,DIVINED	212
POSSESSED,1,5,ESTIMATE	279
POSSESSED,1,5,OPERATOR	138
POSSESSED,1,5,OVER	1890
POSSESSED,1,5,SKIP	2197
POSSESSED,1,5,VOTE	272
POSSESSED,1,6,DIVINED	202
POSSESSED,1,6,ESTIMATE	274
POSSESSED,1,6,OPERATOR	15
POSSESSED,1,6,OVER	2411
POSSESSED,1,6,SKIP	1483
POSSESSED,1,6,VOTE	205
POSSESSED,1,7,DIVINED	192
POSSESSED,1,7,ESTIMATE	281
POSSESSED,1,7,OPERATOR	7
POSSESSED,1,7,OVER	3004
POSSESSED,1,7,SKIP	597
POSSESSED,1,7,VOTE	117
POSSESSED,1,8,DIVINED	182
POSSESSED,1,8,ESTIMATE	261
POSSESSED,1,8,OPERATOR	4
POSSESSED,1,8,OVER	2476
POSSESSED,1,8,SKIP	325
POSSESSED,1,8,VOTE	170
POSSESSED,1,9,DIVINED	170
POSSESSED,1,9,ESTIMATE	228
POSSESSED,1,9,OPERATOR	2
POSSESSED,1,9,OVER	1996
POSSESSED,1,9,SKIP	292
POSSESSED,1,9,VOTE	177
POSSESSED,1,10,ESTIMATE	130
POSSESSED,1,10,OVER	2154
POSSESSED,1,10,SKIP	277
POSSESSED,1,10,VOTE	84
POSSESSED,1,11,ESTIMATE	82
POSSESSED,1,11,OPERATOR	2
POSSESSED,1,11,OVER	1021
POSSESSED,1,11,SKIP	193
POSSESSED,1,11,VOTE	127
POSSESSED,1,12,ESTIMATE	39
POSSESSED,1,12,OVER	548
POSSESSED,1,12,SKIP	163
POSSESSED,1,12,VOTE	124
POSSESSED,1,13,ESTIMATE	8
POSSESSED,1,13,OVER	407
POSSESSED,1,13,SKIP	231
POSSESSED,1,13,VOTE	55
POSSESSED,1,14,ESTIMATE	4
POSSESSED,1,14,OVER	299
POSSESSED,1,14,SKIP	167
POSSESSED,1,14,VOTE	113
POSSESSED,1,15,ESTIMATE	3
POSSESSED,1,15,OVER	283
POSSESSED,1,15,SKIP	160
POSSESSED,1,15,VOTE	120
POSSESSED,1,16,ESTIMATE	1
POSSESSED,1,16,OVER	272
POSSESSED,1,16,SKIP	229
POSSESSED,1,16,VOTE	52
POSSESSED,1,17,ESTIMATE	2
POSSESSED,1,17,OVER	265
POSSESSED,1,17,SKIP	167
POSSESSED,1,17,VOTE	112
POSSESSED,1,18,ESTIMATE	2
POSSESSED,1,18,OVER	268
POSSESSED,1,18,SKIP	155
POSSESSED,1,18,VOTE	119
POSSESSED,1,19,OVER	266
POSSESSED,1,19,SKIP	223
POSSESSED,1,19,VOTE	49
POSSESSED,2,0,COMINGOUT	148
POSSESSED,2,0,DIVINED	1547
POSSESSED,2,0,SKIP	2
POSSESSED,2,0,VOTE	14
POSSESSED,2,1,COMINGOUT	88
POSSESSED,2,1,DIVINED	53
POSSESSED,2,1,ESTIMATE	14
POSSESSED,2,1,OPERATOR	36
POSSESSED,2,1,OVER	174
POSSESSED,2,1,SKIP	58
POSSESSED,2,1,VOTE	1288
POSSESSED,2,2,COMINGOUT	166
POSSESSED,2,2,DIVINED	48
POSSESSED,2,2,ESTIMATE	160
POSSESSED,2,2,OPERATOR	474
POSSESSED,2,2,OVER	104
POSSESSED,2,2,SKIP	608
POSSESSED,2,2,VOTE	151
POSSESSED,2,3,DIVINED	47
POSSESSED,2,3,ESTIMATE	54
POSSESSED,2,3,OPERATOR	137
POSSESSED,2,3,OVER	117
POSSESSED,2,3,SKIP	1299
POSSESSED,2,3,VOTE	52
POSSESSED,2,4,DIVINED	44
POSSESSED,2,4,ESTIMATE	67
POSSESSED,2,4,OPERATOR	26
POSSESSED,2,4,OVER	553
POSSESSED,2,4,SKIP	747
POSSESSED,2,4,VOTE	251
POSSESSED,2,5,DIVINED	40
POSSESSED,2,5,ESTIMATE	61
POSSESSED,2,5,OPERATOR	2
POSSESSED,2,5,OVER	855
POSSESSED,2,5,SKIP	432
POSSESSED,2,5,VOTE	26
POSSESSED,2,6,DIVINED	38
POSSESSED,2,6,ESTIMATE	50
POSSESSED,2,6,OPERATOR	1
POSSESSED,2,6,OVER	573
POSSESSED,2,6,SKIP	304
POSSESSED,2,6,VOTE	13
POSSESSED,2,7,DIVINED	36
POSSESSED,2,7,ESTIMATE	50
POSSESSED,2,7,OVER	594
POSSESSED,2,7,SKIP	58
POSSESSED,2,7,VOTE	77
POSSESSED,2,8,DIVINED	33
POSSESSED,2,8,ESTIMATE	46
POSSESSED,2,8,OVER	454
POSSESSED,2,8,SKIP	106
POSSESSED,2,8,VOTE	6
POSSESSED,2,9,DIVINED	31
POSSESSED,2,9,ESTIMATE	36
POSSESSED,2,9,OVER	407
POSSESSED,2,9,SKIP	102
POSSESSED,2,9,VOTE	10
POSSESSED,2,10,ESTIMATE	27
POSSESSED,2,10,OVER	431
POSSESSED,2,10,SKIP	17
POSSESSED,2,10,VOTE	76
POSSESSED,2,11,ESTIMATE	12
POSSESSED,2,11,OVER	133
POSSESSED,2,11,SKIP	86
POSSESSED,2,11,VOTE	5
POSSESSED,2,12,ESTIMATE	6
POSSESSED,2,12,OVER	59
POSSESSED,2,12,SKIP	80
POSSESSED,2,12,VOTE	8
POSSESSED,2,13,ESTIMATE	1
POSSESSED,2,13,OVER	44
POSSESSED,2,13,SKIP	13
POSSESSED,2,13,VOTE	75
POSSESSED,2,14,OVER	31
POSSESSED,2,14,SKIP	83
POSSESSED,2,14,VOTE	5
POSSESSED,2,15,OVER	29
POSSESSED,2,15,SKIP	80
POSSESSED,2,15,VOTE	8
POSSESSED,2,16,OVER	28
POSSESSED,2,16,SKIP	13
POSSESSED,2,16,VOTE	75
POSSESSED,2,17,ESTIMATE	1
POSSESSED,2,17,OVER	25
POSSESSED,2,17,SKIP	83
POSSESSED,2,17,VOTE	5
POSSESSED,2,18,OVER	26
POSSESSED,2,18,SKIP	80
POSSESSED,2,18,VOTE	8
POSSESSED,2,19,OVER	25
POSSESSED,2,19,SKIP	13
POSSESSED,2,19,VOTE	75
SEER,1,0,COMINGOUT	3615
SEER,1,0,DIVINED	309
SEER,1,0,ESTIMATE	18
SEER,1,0,OVER	71
SEER,1,0,SKIP	180
SEER,1,0,VOTE	841
SEER,1,1,COMINGOUT	772
SEER,1,1,DIVINED	3615
SEER,1,1,OVER	380
SEER,1,1,SKIP	69
SEER,1,1,VOTE	198
SEER,1,2,COMINGOUT	3
SEER,1,2,DISAGREE	1
SEER,1,2,DIVINED	475
SEER,1,2,ESTIMATE	171
SEER,1,2,OPERATOR	298
SEER,1,2,OVER	642
SEER,1,2,SKIP	614
SEER,1,2,VOTE	2830
SEER,1,3,AGREE	3
SEER,1,3,COMINGOUT	17
SEER,1,3,DISAGREE	5
SEER,1,3,DIVINED	1
SEER,1,3,ESTIMATE	696
SEER,1,3,OPERATOR	92
SEER,1,3,OVER	892
SEER,1,3,SKIP	2509
SEER,1,3,VOTE	819
SEER,1,4,DISAGREE	1
SEER,1,4,DIVINED	9
SEER,1,4,ESTIMATE	263
SEER,1,4,OPERATOR	255
SEER,1,4,OVER	1146
SEER,1,4,SKIP	2736
SEER,1,4,VOTE	616
SEER,1,5,AGREE	3
SEER,1,5,COMINGOUT	1
SEER,1,5,DISAGREE	3
SEER,1,5,ESTIMATE	257
SEER,1,5,OPERATOR	5
SEER,1,5,OVER	2898
SEER,1,5,SKIP	1584
SEER,1,5,VOTE	225
SEER,1,6,DISAGREE	1
SEER,1,6,ESTIMATE	264
SEER,1,6,OPERATOR	1
SEER,1,6,OVER	3093
SEER,1,6,SKIP	1045
SEER,1,6,VOTE	115
SEER,1,7,ESTIMATE	286
SEER,1,7,OVER	3347
SEER,1,7,SKIP	301
SEER,1,7,VOTE	223
SEER,1,8,ESTIMATE	245
SEER,1,8,OVER	2692
SEER,1,8,SKIP	310
SEER,1,8,VOTE	150
SEER,1,9,ESTIMATE	209
SEER,1,9,OVER	2233
SEER,1,9,SKIP	371
SEER,1,9,VOTE	70
SEER,1,10,ESTIMATE	118
SEER,1,10,OPERATOR	1
SEER,1,10,OVER	2225
SEER,1,10,SKIP	153
SEER,1,10,VOTE	168
SEER,1,11,ESTIMATE	65
SEER,1,11,OVER	1076
SEER,1,11,SKIP	179
SEER,1,11,VOTE	119
SEER,1,12,ESTIMATE	42
SEER,1,12,OVER	525
SEER,1,12,SKIP	238
SEER,1,12,VOTE	32
SEER,1,13,ESTIMATE	8
SEER,1,13,OVER	423
SEER,1,13,SKIP	123
SEER,1,13,VOTE	138
SEER,1,14,ESTIMATE	5
SEER,1,14,OVER	306
SEER,1,14,SKIP	159
SEER,1,14,VOTE	103
SEER,1,15,ESTIMATE	5
SEER,1,15,OVER	292
SEER,1,15,SKIP	236
SEER,1,15,VOTE	23
SEER,1,16,ESTIMATE	2
SEER,1,16,OVER	275
SEER,1,16,SKIP	123
SEER,1,16,VOTE	138
SEER,1,17,ESTIMATE	1
SEER,1,17,OVER	267
SEER,1,17,SKIP	159
SEER,1,17,VOTE	101
SEER,1,18,ESTIMATE	5
SEER,1,18,OVER	259
SEER,1,18,SKIP	236
SEER,1,18,VOTE	24
SEER,1,19,ESTIMATE	2
SEER,1,19,OVER	259
SEER,1,19,SKIP	123
SEER,1,19,VOTE	137
SEER,2,0,AGREE	2
SEER,2,0,COMINGOUT	132
SEER,2,0,DISAGREE	3
SEER,2,0,DIVINED	647
SEER,2,0,ESTIMATE	10
SEER,2,0,OVER	28
SEER,2,0,SKIP	41
SEER,2,0,VOTE	36
SEER,2,1,AGREE	1
SEER,2,1,DISAGREE	3
SEER,2,1,DIVINED	126
SEER,2,1,ESTIMATE	5
SEER,2,1,OPERATOR	47
SEER,2,1,OVER	173
SEER,2,1,SKIP	67
SEER,2,1,VOTE	477
SEER,2,2,AGREE	1
SEER,2,2,DISAGREE	2
SEER,2,2,DIVINED	15
SEER,2,2,ESTIMATE	99
SEER,2,2,OPERATOR	30
SEER,2,2,OVER	155
SEER,2,2,SKIP	432
SEER,2,2,VOTE	165
SEER,2,3,DISAGREE	2
SEER,2,3,ESTIMATE	34
SEER,2,3,OPERATOR	68
SEER,2,3,OVER	202
SEER,2,3,SKIP	570
SEER,2,3,VOTE	18
SEER,2,4,DISAGREE	1
SEER,2,4,ESTIMATE	37
SEER,2,4,OVER	476
SEER,2,4,SKIP	289
SEER,2,4,VOTE	60
SEER,2,5,ESTIMATE	34
SEER,2,5,OVER	471
SEER,2,5,SKIP	160
SEER,2,5,VOTE	23
SEER,2,6,ESTIMATE	33
SEER,2,6,OVER	344
SEER,2,6,SKIP	100
SEER,2,6,VOTE	4
SEER,2,7,ESTIMATE	29
SEER,2,7,OVER	249
SEER,2,7,SKIP	44
SEER,2,7,VOTE	51
SEER,2,8,ESTIMATE	27
SEER,2,8,OVER	223
SEER,2,8,SKIP	69
SEER,2,8,VOTE	22
SEER,2,9,ESTIMATE	23
SEER,2,9,OVER	211
SEER,2,9,SKIP	81
SEER,2,9,VOTE	3
SEER,2,10,ESTIMATE	9
SEER,2,10,OVER	214
SEER,2,10,SKIP	29
SEER,2,10,VOTE	51
SEER,2,11,ESTIMATE	8
SEER,2,11,OVER	76
SEER,2,11,SKIP	53
SEER,2,11,VOTE	21
SEER,2,12,ESTIMATE	3
SEER,2,12,OVER	39
SEER,2,12,SKIP	72
SEER,2,12,VOTE	3
SEER,2,13,OVER	30
SEER,2,13,SKIP	25
SEER,2,13,VOTE	50
SEER,2,14,OVER	18
SEER,2,14,SKIP	53
SEER,2,14,VOTE	21
SEER,2,15,OVER	16
SEER,2,15,SKIP	71
SEER,2,15,VOTE	3
SEER,2,16,OVER	16
SEER,2,16,SKIP	24
SEER,2,16,VOTE	50
SEER,2,17,OVER	15
SEER,2,17,SKIP	53
SEER,2,17,VOTE	21
SEER,2,18,OVER	15
SEER,2,18,SKIP	71
SEER,2,18,VOTE	3
SEER,2,19,OVER	14
SEER,2,19,SKIP	24
SEER,2,19,VOTE	50
VILLAGER,1,0,COMINGOUT	16
VILLAGER,1,0,OVER	430
VILLAGER,1,0,SKIP	798
VILLAGER,1,0,VOTE	8677
VILLAGER,1,1,COMINGOUT	16
VILLAGER,1,1,DISAGREE	2
VILLAGER,1,1,ESTIMATE	633
VILLAGER,1,1,OVER	913
VILLAGER,1,1,SKIP	4799
VILLAGER,1,1,VOTE	3558
VILLAGER,1,2,AGREE	84
VILLAGER,1,2,COMINGOUT	16
VILLAGER,1,2,DISAGREE	186
VILLAGER,1,2,ESTIMATE	3311
VILLAGER,1,2,OPERATOR	169
VILLAGER,1,2,OVER	997
VILLAGER,1,2,SKIP	2310
VILLAGER,1,2,VOTE	2848
VILLAGER,1,3,AGREE	25
VILLAGER,1,3,COMINGOUT	42
VILLAGER,1,3,DISAGREE	48
VILLAGER,1,3,ESTIMATE	2120
VILLAGER,1,3,OPERATOR	317
VILLAGER,1,3,OVER	1979
VILLAGER,1,3,SKIP	3954
VILLAGER,1,3,VOTE	1436
VILLAGER,1,4,AGREE	15
VILLAGER,1,4,COMINGOUT	19
VILLAGER,1,4,DISAGREE	11
VILLAGER,1,4,ESTIMATE	801
VILLAGER,1,4,OPERATOR	1379
VILLAGER,1,4,OVER	2740
VILLAGER,1,4,SKIP	3554
VILLAGER,1,4,VOTE	1387
VILLAGER,1,5,AGREE	10
VILLAGER,1,5,COMINGOUT	19
VILLAGER,1,5,DISAGREE	2
VILLAGER,1,5,ESTIMATE	655
VILLAGER,1,5,OPERATOR	213
VILLAGER,1,5,OVER	4873
VILLAGER,1,5,SKIP	1863
VILLAGER,1,5,VOTE	2191
VILLAGER,1,6,AGREE	5
VILLAGER,1,6,COMINGOUT	21
VILLAGER,1,6,DISAGREE	1
VILLAGER,1,6,ESTIMATE	633
VILLAGER,1,6,OPERATOR	34
VILLAGER,1,6,OVER	4836
VILLAGER,1,6,SKIP	2825
VILLAGER,1,6,VOTE	767
VILLAGER,1,7,COMINGOUT	17
VILLAGER,1,7,DISAGREE	3
VILLAGER,1,7,ESTIMATE	560
VILLAGER,1,7,OPERATOR	21
VILLAGER,1,7,OVER	4837
VILLAGER,1,7,SKIP	2314
VILLAGER,1,7,VOTE	683
VILLAGER,1,8,COMINGOUT	16
VILLAGER,1,8,ESTIMATE	539
VILLAGER,1,8,OPERATOR	26
VILLAGER,1,8,OVER	4991
VILLAGER,1,8,SKIP	839
VILLAGER,1,8,VOTE	691
VILLAGER,1,9,COMINGOUT	17
VILLAGER,1,9,ESTIMATE	513
VILLAGER,1,9,OPERATOR	21
VILLAGER,1,9,OVER	4138
VILLAGER,1,9,SKIP	765
VILLAGER,1,9,VOTE	451
VILLAGER,1,10,ESTIMATE	271
VILLAGER,1,10,OPERATOR	11
VILLAGER,1,10,OVER	4390
VILLAGER,1,10,SKIP	433
VILLAGER,1,10,VOTE	357
VILLAGER,1,11,COMINGOUT	1
VILLAGER,1,11,ESTIMATE	174
VILLAGER,1,11,OPERATOR	14
VILLAGER,1,11,OVER	2172
VILLAGER,1,11,SKIP	355
VILLAGER,1,11,VOTE	342
VILLAGER,1,12,ESTIMATE	96
VILLAGER,1,12,OPERATOR	7
VILLAGER,1,12,OVER	1049
VILLAGER,1,12,SKIP	510
VILLAGER,1,12,VOTE	123
VILLAGER,1,13,ESTIMATE	21
VILLAGER,1,13,OPERATOR	5
VILLAGER,1,13,OVER	834
VILLAGER,1,13,SKIP	341
VILLAGER,1,13,VOTE	249
VILLAGER,1,14,ESTIMATE	22
VILLAGER,1,14,OPERATOR	1
VILLAGER,1,14,OVER	591
VILLAGER,1,14,SKIP	278
VILLAGER,1,14,VOTE	293
VILLAGER,1,15,ESTIMATE	16
VILLAGER,1,15,OPERATOR	1
VILLAGER,1,15,OVER	573
VILLAGER,1,15,SKIP	467
VILLAGER,1,15,VOTE	75
VILLAGER,1,16,ESTIMATE	8
VILLAGER,1,16,OPERATOR	5
VILLAGER,1,16,OVER	546
VILLAGER,1,16,SKIP	309
VILLAGER,1,16,VOTE	217
VILLAGER,1,17,ESTIMATE	7
VILLAGER,1,17,OPERATOR	2
VILLAGER,1,17,OVER	532
VILLAGER,1,17,SKIP	258
VILLAGER,1,17,VOTE	261
VILLAGER,1,18,ESTIMATE	4
VILLAGER,1,18,OVER	522
VILLAGER,1,18,SKIP	461
VILLAGER,1,18,VOTE	56
VILLAGER,1,19,ESTIMATE	6
VILLAGER,1,19,OVER	512
VILLAGER,1,19,SKIP	306
VILLAGER,1,19,VOTE	210
VILLAGER,2,0,AGREE	82
VILLAGER,2,0,COMINGOUT	145
VILLAGER,2,0,DISAGREE	91
VILLAGER,2,0,ESTIMATE	207
VILLAGER,2,0,OVER	312
VILLAGER,2,0,SKIP	365
VILLAGER,2,0,VOTE	2190
VILLAGER,2,1,AGREE	42
VILLAGER,2,1,COMINGOUT	5
VILLAGER,2,1,DISAGREE	52
VILLAGER,2,1,ESTIMATE	282
VILLAGER,2,1,OPERATOR	80
VILLAGER,2,1,OVER	401
VILLAGER,2,1,SKIP	1867
VILLAGER,2,1,VOTE	663
VILLAGER,2,2,AGREE	25
VILLAGER,2,2,COMINGOUT	16
VILLAGER,2,2,DISAGREE	22
VILLAGER,2,2,ESTIMATE	205
VILLAGER,2,2,OPERATOR	249
VILLAGER,2,2,OVER	463
VILLAGER,2,2,SKIP	2139
VILLAGER,2,2,VOTE	273
VILLAGER,2,3,AGREE	14
VILLAGER,2,3,COMINGOUT	2
VILLAGER,2,3,DISAGREE	12
VILLAGER,2,3,ESTIMATE	172
VILLAGER,2,3,OPERATOR	50
VILLAGER,2,3,OVER	2032
VILLAGER,2,3,SKIP	896
VILLAGER,2,3,VOTE	199
VILLAGER,2,4,AGREE	7
VILLAGER,2,4,DISAGREE	5
VILLAGER,2,4,ESTIMATE	173
VILLAGER,2,4,OPERATOR	21
VILLAGER,2,4,OVER	1753
VILLAGER,2,4,SKIP	607
VILLAGER,2,4,VOTE	234
VILLAGER,2,5,AGREE	4
VILLAGER,2,5,ESTIMATE	151
VILLAGER,2,5,OPERATOR	10
VILLAGER,2,5,OVER	1478
VILLAGER,2,5,SKIP	450
VILLAGER,2,5,VOTE	91
VILLAGER,2,6,AGREE	1
VILLAGER,2,6,ESTIMATE	110
VILLAGER,2,6,OPERATOR	8
VILLAGER,2,6,OVER	1020
VILLAGER,2,6,SKIP	342
VILLAGER,2,6,VOTE	45
VILLAGER,2,7,ESTIMATE	103
VILLAGER,2,7,OPERATOR	3
VILLAGER,2,7,OVER	784
VILLAGER,2,7,SKIP	130
VILLAGER,2,7,VOTE	174
VILLAGER,2,8,ESTIMATE	98
VILLAGER,2,8,OPERATOR	1
VILLAGER,2,8,OVER	659
VILLAGER,2,8,SKIP	209
VILLAGER,2,8,VOTE	52
VILLAGER,2,9,ESTIMATE	80
VILLAGER,2,9,OVER	629
VILLAGER,2,9,SKIP	220
VILLAGER,2,9,VOTE	27
VILLAGER,2,10,ESTIMATE	50
VILLAGER,2,10,OVER	642
VILLAGER,2,10,SKIP	59
VILLAGER,2,10,VOTE	160
VILLAGER,2,11,ESTIMATE	35
VILLAGER,2,11,OVER	326
VILLAGER,2,11,SKIP	161
VILLAGER,2,11,VOTE	40
VILLAGER,2,12,ESTIMATE	20
VILLAGER,2,12,OVER	168
VILLAGER,2,12,SKIP	174
VILLAGER,2,12,VOTE	17
